"dec. 10, 2019","7,397.13","7,424.02","7,246.04","7,278.12","7,278.12","18,249,031,195"
"dec. 9, 2019","7,561.80","7,618.09","7,365.99","7,400.90","7,400.90","17,872,021,272"
"dec. 8, 2019","7,551.34","7,634.61","7,476.09","7,564.35","7,564.35","15,409,908,086"
"dec. 7, 2019","7,547.27","7,589.95","7,525.71","7,556.24","7,556.24","15,453,520,564"
"dec. 6, 2019","7,450.56","7,547.00","7,392.18","7,547.00","7,547.00","18,104,466,307"
"dec. 5, 2019","7,253.24","7,743.43","7,232.68","7,448.31","7,448.31","18,816,085,231"
"dec. 4, 2019","7,320.13","7,539.78","7,170.92","7,252.03","7,252.03","21,664,240,918"
"dec. 3, 2019","7,323.98","7,418.86","7,229.36","7,320.15","7,320.15","14,797,485,769"
"dec. 2, 2019","7,424.04","7,474.82","7,233.40","7,321.99","7,321.99","17,082,040,706"
"dec. 01, 2019","7,571.62","7,571.62","7,291.34","7,424.29","7,424.29","18,720,708,479"
"nov. 30, 2019","7,764.06","7,836.10","7,515.85","7,569.63","7,569.63","17,158,194,786"
"nov. 29, 2019","7,466.73","7,781.18","7,460.76","7,761.24","7,761.24","19,709,695,456"
"nov. 28, 2019","7,536.82","7,730.07","7,454.12","7,463.11","7,463.11","19,050,116,751"
"nov. 27, 2019","7,220.88","7,619.69","6,974.17","7,531.66","7,531.66","23,991,412,764"
"nov. 26, 2019","7,145.16","7,320.23","7,098.57","7,218.37","7,218.37","21,129,505,542"
"nov. 25, 2019","7,039.98","7,319.86","6,617.17","7,146.13","7,146.13","42,685,231,262"
"nov. 24, 2019","7,398.63","7,408.58","7,029.29","7,047.92","7,047.92","30,433,517,289"
"nov. 23, 2019","7,296.16","7,442.26","7,151.42","7,397.80","7,397.80","21,008,924,418"
"nov. 22, 2019","7,643.57","7,697.38","6,936.71","7,296.58","7,296.58","34,242,315,785"
"nov. 21, 2019","8,023.64","8,110.10","7,597.38","7,642.75","7,642.75","22,514,243,371"
"nov. 20, 2019","8,203.61","8,237.24","8,010.51","8,027.27","8,027.27","20,764,300,437"
"nov. 19, 2019","8,305.13","8,408.52","8,099.96","8,206.15","8,206.15","21,083,613,816"
"nov. 18, 2019","8,573.98","8,653.28","8,273.57","8,309.29","8,309.29","21,579,470,673"
"nov. 17, 2019","8,549.47","8,727.79","8,500.97","8,577.98","8,577.98","18,668,638,897"
"nov. 16, 2019","8,491.17","8,592.00","8,473.97","8,550.76","8,550.76","16,495,389,808"
"nov. 15, 2019","8,705.71","8,730.87","8,484.84","8,491.99","8,491.99","21,796,856,471"
"nov. 14, 2019","8,811.94","8,826.94","8,692.55","8,708.09","8,708.09","19,084,739,975"
"nov. 13, 2019","8,812.03","8,836.84","8,761.65","8,808.26","8,808.26","17,545,755,405"
"nov. 12, 2019","8,759.75","8,853.77","8,685.43","8,815.66","8,815.66","20,309,769,107"
"nov. 11, 2019","9,056.92","9,081.28","8,700.61","8,757.79","8,757.79","20,265,510,765"
"nov. 10, 2019","8,812.49","9,103.83","8,806.16","9,055.53","9,055.53","20,587,919,881"
"nov. 09, 2019","8,809.47","8,891.82","8,793.16","8,813.58","8,813.58","17,578,630,606"
"nov. 08, 2019","9,265.37","9,272.76","8,775.53","8,804.88","8,804.88","24,333,037,836"
"nov. 07, 2019","9,352.39","9,368.48","9,202.35","9,267.56","9,267.56","22,700,383,839"
"nov. 06, 2019","9,340.86","9,423.24","9,305.91","9,360.88","9,360.88","23,133,895,765"
"nov. 05, 2019","9,413.00","9,457.42","9,256.93","9,342.53","9,342.53","26,198,609,048"
"nov. 04, 2019","9,235.61","9,505.05","9,191.49","9,412.61","9,412.61","26,170,255,634"
"nov. 3, 2019","9,324.79","9,379.81","9,141.25","9,235.35","9,235.35","21,132,220,847"
"nov. 2, 2019","9,259.78","9,377.49","9,249.59","9,324.72","9,324.72","21,242,676,385"
"nov. 1, 2019","9,193.99","9,275.66","9,132.05","9,261.10","9,261.10","24,324,691,031"
"Oct 31, 2019","9,202.46","9,383.16","9,028.72","9,199.58","9,199.58","26,583,653,947"
"Oct 30, 2019","9,422.46","9,426.87","9,085.37","9,205.73","9,205.73","27,706,531,577"
"Oct 29, 2019","9,248.44","9,516.18","9,232.65","9,427.69","9,427.69","28,426,779,937"
"Oct 28, 2019","9,565.10","9,805.12","9,256.15","9,256.15","9,256.15","30,948,255,332"
"Oct 27, 2019","9,241.71","9,749.53","9,112.54","9,551.71","9,551.71","32,593,129,501"
"Oct 26, 2019","8,667.58","10,021.74","8,662.62","9,244.97","9,244.97","44,496,255,609"
"Oct 25, 2019","7,490.70","8,691.54","7,479.98","8,660.70","8,660.70","28,705,065,488"
"Oct 24, 2019","7,509.73","7,532.87","7,446.99","7,493.49","7,493.49","16,268,708,849"
"Oct 23, 2019","8,076.23","8,093.00","7,469.32","7,514.67","7,514.67","21,942,878,958"
"Oct 22, 2019","8,243.40","8,296.65","8,074.46","8,078.20","8,078.20","16,803,377,857"
"Oct 21, 2019","8,225.12","8,296.69","8,196.42","8,243.72","8,243.72","15,868,748,866"
"Oct 20, 2019","7,997.81","8,281.82","7,949.44","8,222.08","8,222.08","15,504,249,442"
"Oct 19, 2019","7,973.80","8,082.63","7,944.78","7,988.56","7,988.56","13,797,825,640"
"Oct 18, 2019","8,100.93","8,138.41","7,902.16","7,973.21","7,973.21","15,651,592,610"
"Oct 17, 2019","8,047.81","8,134.83","8,000.94","8,103.91","8,103.91","14,313,052,244"
"Oct 16, 2019","8,204.67","8,216.81","7,985.09","8,047.53","8,047.53","16,071,646,996"
"Oct 15, 2019","8,373.46","8,410.71","8,182.71","8,205.37","8,205.37","15,220,412,632"
"Oct 14, 2019","8,320.83","8,390.21","8,284.13","8,374.69","8,374.69","15,151,387,859"
"Oct 13, 2019","8,336.90","8,470.99","8,276.61","8,321.01","8,321.01","13,808,286,059"
"Oct 12, 2019","8,315.67","8,415.24","8,313.34","8,336.56","8,336.56","14,532,641,605"
"Oct 11, 2019","8,585.26","8,721.78","8,316.18","8,321.76","8,321.76","19,604,381,101"
"Oct 10, 2019","8,585.28","8,625.27","8,471.93","8,586.47","8,586.47","17,618,660,671"
"Oct 09, 2019","8,229.84","8,627.71","8,169.30","8,595.74","8,595.74","19,384,942,333"
"Oct 08, 2019","8,246.85","8,332.71","8,185.76","8,228.78","8,228.78","15,592,264,032"
"Oct 07, 2019","7,989.12","8,308.45","7,905.77","8,245.62","8,245.62","18,009,742,607"
"Oct 06, 2019","8,149.88","8,161.41","7,958.85","7,988.16","7,988.16","13,160,830,305"
"Oct 05, 2019","8,210.15","8,215.53","8,071.12","8,151.50","8,151.50","12,200,497,197"
"Oct 04, 2019","8,259.49","8,260.06","8,151.24","8,205.94","8,205.94","13,139,456,229"
"Oct 03, 2019","8,390.77","8,414.23","8,146.44","8,259.99","8,259.99","13,668,823,409"
"Oct 02, 2019","8,344.21","8,393.04","8,227.70","8,393.04","8,393.04","13,125,712,443"
"Oct 01, 2019","8,299.72","8,497.69","8,232.68","8,343.28","8,343.28","15,305,343,413"
"sep. 30, 2019","8,104.23","8,314.23","7,830.76","8,293.87","8,293.87","17,115,474,183"
"sep. 29, 2019","8,246.04","8,261.71","7,990.50","8,104.19","8,104.19","13,034,629,109"
"sep. 28, 2019","8,251.27","8,285.62","8,125.43","8,245.92","8,245.92","14,141,152,736"
"sep. 27, 2019","8,113.10","8,271.52","7,965.92","8,251.85","8,251.85","16,408,941,156"
"sep. 26, 2019","8,487.67","8,515.69","7,895.63","8,118.97","8,118.97","19,258,205,289"
"sep. 25, 2019","8,603.43","8,744.83","8,325.40","8,486.99","8,486.99","21,744,728,353"
"sep. 24, 2019","9,729.32","9,804.32","8,370.80","8,620.57","8,620.57","25,002,886,689"
"sep. 23, 2019","10,067.96","10,074.24","9,727.14","9,729.32","9,729.32","15,144,925,408"
"sep. 22, 2019","10,024.12","10,074.44","9,922.53","10,070.39","10,070.39","13,199,651,698"
"sep. 21, 2019","10,183.65","10,188.10","10,000.71","10,019.72","10,019.72","13,425,266,806"
"sep. 20, 2019","10,266.32","10,285.87","10,132.19","10,181.64","10,181.64","14,734,189,639"
"sep. 19, 2019","10,200.50","10,295.67","9,851.69","10,266.42","10,266.42","19,937,691,247"
"sep. 18, 2019","10,247.80","10,275.93","10,191.47","10,198.25","10,198.25","16,169,268,880"
"sep. 17, 2019","10,281.51","10,296.77","10,199.74","10,241.27","10,241.27","15,304,603,363"
"sep. 16, 2019","10,347.22","10,386.87","10,189.74","10,276.79","10,276.79","15,160,167,779"
"sep. 15, 2019","10,356.47","10,387.04","10,313.09","10,347.71","10,347.71","12,043,433,567"
"sep. 14, 2019","10,345.40","10,422.13","10,291.69","10,358.05","10,358.05","13,468,713,124"
"sep. 13, 2019","10,415.36","10,441.49","10,226.60","10,360.55","10,360.55","14,109,864,675"
"sep. 12, 2019","10,176.82","10,442.25","10,099.24","10,410.13","10,410.13","15,323,563,925"
"sep. 11, 2019","10,123.04","10,215.95","9,980.78","10,178.37","10,178.37","15,428,063,426"
"sep. 10, 2019","10,336.41","10,394.35","10,020.57","10,115.98","10,115.98","14,906,809,639"
"sep. 09, 2019","10,443.23","10,450.31","10,144.93","10,334.97","10,334.97","17,595,943,368"
"sep. 08, 2019","10,518.11","10,595.64","10,409.09","10,441.28","10,441.28","13,670,567,493"
"sep. 07, 2019","10,353.93","10,558.67","10,348.92","10,517.25","10,517.25","15,307,366,476"
"sep. 06, 2019","10,578.20","10,898.76","10,292.30","10,353.30","10,353.30","19,536,574,783"
"sep. 5, 2019","10,588.18","10,627.27","10,516.42","10,575.53","10,575.53","14,551,239,508"
"sep. 4, 2019","10,621.18","10,762.64","10,434.71","10,594.49","10,594.49","16,742,664,769"
"sep. 3, 2019","10,345.73","10,736.10","10,308.55","10,623.54","10,623.54","19,384,917,989"
"sep. 2, 2019","9,757.47","10,396.59","9,730.65","10,346.76","10,346.76","17,248,102,294"
"sep. 1, 2019","9,630.59","9,796.76","9,582.94","9,757.97","9,757.97","11,445,355,859"
"Aug 31, 2019","9,597.54","9,673.22","9,531.80","9,630.66","9,630.66","11,454,806,419"
"Aug 30, 2019","9,514.84","9,656.12","9,428.30","9,598.17","9,598.17","13,595,263,986"
"Aug 29, 2019","9,756.79","9,756.79","9,421.63","9,510.20","9,510.20","17,045,878,501"
"Aug 28, 2019","10,203.43","10,279.37","9,716.66","9,754.42","9,754.42","17,603,790,323"
"Aug 27, 2019","10,372.83","10,381.33","10,087.30","10,185.50","10,185.50","14,762,609,503"
"Aug 26, 2019","10,126.30","10,512.33","10,126.30","10,370.82","10,370.82","18,438,654,080"
"Aug 25, 2019","10,160.74","10,304.62","10,008.79","10,138.52","10,138.52","14,153,856,610"
"Aug 24, 2019","10,407.64","10,418.02","9,982.30","10,159.96","10,159.96","15,451,030,650"
"Aug 23, 2019","10,136.31","10,442.44","10,078.19","10,407.96","10,407.96","15,627,023,886"
"Aug 22, 2019","10,142.52","10,233.00","9,831.46","10,131.06","10,131.06","17,097,508,856"
"Aug 21, 2019","10,764.57","10,798.73","9,962.72","10,138.05","10,138.05","19,473,084,768"
"Aug 20, 2019","10,916.35","10,947.04","10,618.96","10,763.23","10,763.23","15,053,082,175"
"Aug 19, 2019","10,350.28","10,916.05","10,313.20","10,916.05","10,916.05","16,038,264,603"
"Aug 18, 2019","10,233.01","10,487.07","10,119.09","10,345.81","10,345.81","12,999,813,869"
"Aug 17, 2019","10,358.72","10,452.63","10,086.70","10,231.74","10,231.74","13,778,035,685"
"Aug 16, 2019","10,319.42","10,524.35","9,855.48","10,374.34","10,374.34","20,228,207,096"
"Aug 15, 2019","10,038.42","10,437.41","9,675.32","10,311.55","10,311.55","22,899,115,082"
"Aug 14, 2019","10,889.49","10,889.56","10,028.14","10,051.70","10,051.70","19,990,838,300"
"Aug 13, 2019","11,385.05","11,420.05","10,830.33","10,895.83","10,895.83","16,681,503,537"
"Aug 12, 2019","11,528.19","11,528.19","11,320.95","11,382.62","11,382.62","13,647,198,229"
"Aug 11, 2019","11,349.74","11,523.58","11,248.29","11,523.58","11,523.58","15,774,371,518"
"Aug 10, 2019","11,861.56","11,915.66","11,323.90","11,354.02","11,354.02","18,125,355,447"
"Aug 09, 2019","11,953.47","11,970.46","11,709.75","11,862.94","11,862.94","18,339,989,960"
"Aug 08, 2019","11,954.04","11,979.42","11,556.17","11,966.41","11,966.41","19,481,591,730"
"Aug 07, 2019","11,476.19","12,036.99","11,433.70","11,941.97","11,941.97","22,194,988,641"
"Aug 06, 2019","11,811.54","12,273.82","11,290.73","11,478.17","11,478.17","23,635,107,660"
"Aug 05, 2019","10,960.74","11,895.09","10,960.74","11,805.65","11,805.65","23,875,988,832"
"Aug 04, 2019","10,821.63","11,009.21","10,620.28","10,970.18","10,970.18","16,530,894,787"
"Aug 03, 2019","10,519.28","10,946.78","10,503.50","10,821.73","10,821.73","15,352,685,061"
"Aug 02, 2019","10,402.04","10,657.95","10,371.01","10,518.17","10,518.17","17,489,094,082"
"Aug 01, 2019","10,077.44","10,446.92","9,922.02","10,399.67","10,399.67","17,165,337,858"
"jul. 31, 2019","9,604.05","10,085.63","9,598.10","10,085.63","10,085.63","16,631,520,648"
"jul. 30, 2019","9,522.33","9,701.76","9,437.34","9,607.42","9,607.42","13,829,811,132"
"jul. 29, 2019","9,548.18","9,681.65","9,472.95","9,519.15","9,519.15","13,791,445,323"
"jul. 28, 2019","9,491.63","9,575.54","9,252.30","9,552.86","9,552.86","13,738,687,093"
"jul. 27, 2019","9,871.17","10,167.32","9,411.52","9,477.68","9,477.68","16,817,809,536"
"jul. 26, 2019","9,913.13","9,916.52","9,717.98","9,870.30","9,870.30","14,495,714,483"
"jul. 25, 2019","9,809.10","10,154.25","9,773.96","9,911.84","9,911.84","15,821,952,090"
"jul. 24, 2019","9,887.73","9,908.80","9,614.31","9,811.93","9,811.93","17,398,734,322"
"jul. 23, 2019","10,346.75","10,346.75","9,883.59","9,900.77","9,900.77","17,851,916,995"
"jul. 22, 2019","10,596.95","10,651.79","10,154.92","10,343.11","10,343.11","16,334,414,913"
"jul. 21, 2019","10,777.53","10,841.89","10,389.60","10,599.11","10,599.11","17,130,580,467"
"jul. 20, 2019","10,525.82","11,048.66","10,451.28","10,767.14","10,767.14","20,206,615,155"
"jul. 19, 2019","10,653.96","10,716.98","10,229.63","10,530.73","10,530.73","20,727,426,310"
"jul. 18, 2019","9,698.50","10,736.84","9,376.80","10,666.48","10,666.48","25,187,024,648"
"jul. 17, 2019","9,471.21","9,963.13","9,163.13","9,693.80","9,693.80","24,569,921,549"
"jul. 16, 2019","10,896.65","10,996.63","9,448.11","9,477.64","9,477.64","24,151,199,070"
"jul. 15, 2019","10,257.84","11,052.77","9,992.01","10,895.09","10,895.09","25,384,047,207"
"jul. 14, 2019","11,381.02","11,451.20","10,234.58","10,256.06","10,256.06","22,486,000,001"
"jul. 13, 2019","11,813.13","11,841.96","10,908.48","11,392.38","11,392.38","21,042,616,384"
"jul. 12, 2019","11,354.30","11,905.49","11,179.14","11,815.99","11,815.99","23,534,692,797"
"jul. 11, 2019","12,139.71","12,144.62","11,158.92","11,358.66","11,358.66","28,595,327,690"
"jul. 10, 2019","12,571.54","13,129.53","11,710.98","12,156.51","12,156.51","33,627,574,244"
"jul. 9, 2019","12,284.33","12,779.13","12,233.26","12,573.81","12,573.81","28,167,921,523"
"jul. 08, 2019","11,446.60","12,345.83","11,393.37","12,285.96","12,285.96","23,482,551,458"
"jul. 07, 2019","11,217.62","11,541.62","11,148.80","11,450.85","11,450.85","19,369,044,277"
"jul. 06, 2019","10,982.54","11,620.96","10,982.54","11,208.55","11,208.55","21,092,024,306"
"jul. 05, 2019","11,203.10","11,395.66","10,874.96","10,978.46","10,978.46","23,838,480,210"
"jul. 04, 2019","11,972.72","12,006.08","11,166.57","11,215.44","11,215.44","25,920,294,033"
"jul. 03, 2019","10,818.16","11,968.08","10,818.16","11,961.27","11,961.27","30,796,494,294"
"jul. 02, 2019","10,588.68","10,912.19","9,737.88","10,801.68","10,801.68","31,015,895,223"
"jul. 01, 2019","10,796.93","11,206.44","10,089.31","10,583.13","10,583.13","29,378,589,324"
"jun. 30, 2019","11,931.99","12,178.38","10,799.01","10,817.16","10,817.16","27,256,473,494"
"jun. 29, 2019","12,400.76","12,400.91","11,508.38","11,959.37","11,959.37","29,923,961,128"
"jun. 28, 2019","11,162.17","12,445.17","10,914.50","12,407.33","12,407.33","35,087,757,766"
"jun. 27, 2019","13,017.13","13,311.14","10,491.85","11,182.81","11,182.81","39,977,475,223"
"jun. 26, 2019","11,778.58","13,796.49","11,755.60","13,016.23","13,016.23","45,105,733,173"
"jun. 25, 2019","11,007.20","11,790.92","11,007.20","11,790.92","11,790.92","24,879,684,533"
"jun. 24, 2019","10,853.74","11,065.90","10,610.43","11,011.10","11,011.10","19,271,652,365"
"jun. 23, 2019","10,696.69","11,246.14","10,556.10","10,855.37","10,855.37","20,998,326,502"
"jun. 22, 2019","10,175.92","11,157.35","10,107.04","10,701.69","10,701.69","29,995,204,861"
"jun. 21, 2019","9,525.07","10,144.56","9,525.07","10,144.56","10,144.56","20,624,008,643"
"jun. 20, 2019","9,273.06","9,594.42","9,232.48","9,527.16","9,527.16","17,846,823,784"
"jun. 19, 2019","9,078.73","9,299.62","9,070.40","9,273.52","9,273.52","15,546,809,946"
"jun. 18, 2019","9,335.47","9,348.37","9,004.90","9,081.76","9,081.76","15,848,210,536"
"jun. 17, 2019","8,988.92","9,416.41","8,988.92","9,320.35","9,320.35","15,562,951,919"
"jun. 16, 2019","8,841.44","9,335.87","8,814.56","8,994.49","8,994.49","23,348,550,311"
"jun. 15, 2019","8,689.75","8,859.13","8,618.40","8,838.38","8,838.38","18,371,033,226"
"jun. 14, 2019","8,230.90","8,710.64","8,183.39","8,693.83","8,693.83","19,831,162,906"
"jun. 13, 2019","8,145.55","8,311.57","8,087.06","8,230.92","8,230.92","18,669,407,147"
"jun. 12, 2019","7,925.43","8,196.65","7,862.36","8,145.86","8,145.86","19,034,432,883"
"jun. 11, 2019","8,004.24","8,026.39","7,772.80","7,927.71","7,927.71","17,107,279,932"
"jun. 10, 2019","7,692.28","8,031.91","7,586.73","8,000.33","8,000.33","18,689,275,117"
"jun. 9, 2019","7,949.67","7,975.97","7,583.22","7,688.08","7,688.08","16,610,726,547"
"jun. 8, 2019","8,036.77","8,076.89","7,837.61","7,954.13","7,954.13","16,522,722,810"
"jun. 7, 2019","7,826.90","8,126.15","7,788.37","8,043.95","8,043.95","19,141,423,231"
"jun. 6, 2019","7,819.63","7,937.34","7,571.47","7,822.02","7,822.02","19,474,611,077"
"jun. 5, 2019","7,704.34","7,901.85","7,668.67","7,824.23","7,824.23","21,760,923,463"
"jun. 4, 2019","8,210.99","8,210.99","7,564.49","7,707.77","7,707.77","24,609,731,549"
"jun. 3, 2019","8,741.75","8,743.50","8,204.19","8,209.00","8,209.00","22,004,511,436"
"jun. 2, 2019","8,565.47","8,809.30","8,561.24","8,742.96","8,742.96","20,266,216,022"
"jun. 1, 2019","8,573.84","8,625.60","8,481.58","8,564.02","8,564.02","22,488,303,544"
"May 31, 2019","8,320.29","8,586.66","8,172.55","8,574.50","8,574.50","25,365,190,957"
"May 30, 2019","8,661.76","9,008.31","8,221.27","8,319.47","8,319.47","29,246,528,551"
"May 29, 2019","8,718.59","8,755.85","8,482.73","8,659.49","8,659.49","23,473,479,966"
"May 28, 2019","8,802.76","8,807.02","8,634.72","8,719.96","8,719.96","24,226,919,267"
"May 27, 2019","8,674.07","8,907.17","8,668.71","8,805.78","8,805.78","27,949,839,564"
"May 26, 2019","8,055.21","8,687.52","7,924.67","8,673.22","8,673.22","26,677,970,091"
"May 25, 2019","7,991.89","8,117.93","7,965.98","8,052.54","8,052.54","22,256,813,107"
"May 24, 2019","7,881.70","8,140.72","7,824.45","7,987.37","7,987.37","25,919,126,991"
"May 23, 2019","7,677.27","7,943.79","7,533.20","7,881.85","7,881.85","24,457,107,820"
"May 22, 2019","7,956.29","7,997.61","7,615.99","7,680.07","7,680.07","24,719,473,175"
"May 21, 2019","7,977.97","8,062.17","7,843.34","7,963.33","7,963.33","25,127,245,056"
"May 20, 2019","8,196.92","8,200.97","7,678.78","7,978.31","7,978.31","23,843,404,340"
"May 19, 2019","7,267.96","8,261.94","7,267.96","8,197.69","8,197.69","25,902,422,040"
"May 18, 2019","7,341.66","7,447.27","7,251.50","7,271.21","7,271.21","21,354,286,562"
"May 17, 2019","7,886.93","7,929.15","7,038.12","7,343.90","7,343.90","30,066,644,905"
"May 16, 2019","8,194.50","8,320.82","7,729.61","7,884.91","7,884.91","33,167,197,581"
"May 15, 2019","7,989.37","8,216.42","7,899.11","8,205.17","8,205.17","28,344,112,920"
"May 14, 2019","7,807.88","8,268.71","7,696.39","7,994.42","7,994.42","32,031,452,227"
"May 13, 2019","6,971.18","8,047.41","6,898.28","7,814.92","7,814.92","28,677,672,181"
"May 12, 2019","7,203.51","7,503.87","6,815.77","6,972.37","6,972.37","27,773,333,680"
"May 11, 2019","6,379.67","7,333.00","6,375.70","7,204.77","7,204.77","28,867,562,329"
"May 10, 2019","6,175.82","6,434.62","6,161.52","6,378.85","6,378.85","19,419,875,368"
"May 09, 2019","5,982.32","6,183.04","5,982.32","6,174.53","6,174.53","16,784,645,411"
"May 08, 2019","5,849.48","5,989.98","5,794.72","5,982.46","5,982.46","15,320,605,300"
"May 07, 2019","5,745.60","5,988.18","5,741.40","5,829.50","5,829.50","18,026,409,033"
"May 06, 2019","5,791.69","5,802.96","5,653.69","5,746.81","5,746.81","15,737,171,804"
"May 05, 2019","5,831.07","5,833.86","5,708.04","5,795.71","5,795.71","14,808,830,723"
"May 04, 2019","5,769.20","5,886.89","5,645.47","5,831.17","5,831.17","17,567,780,766"
"May 03, 2019","5,505.55","5,865.88","5,490.20","5,768.29","5,768.29","18,720,780,006"
"May 02, 2019","5,402.42","5,522.26","5,394.22","5,505.28","5,505.28","14,644,460,907"
"May 01, 2019","5,350.91","5,418.00","5,347.65","5,402.70","5,402.70","13,679,528,236"
"apr. 30, 2019","5,247.73","5,363.26","5,224.19","5,350.73","5,350.73","13,878,964,574"
"apr. 29, 2019","5,284.86","5,311.27","5,216.49","5,247.35","5,247.35","13,735,490,672"
"apr. 28, 2019","5,271.75","5,326.23","5,255.68","5,285.14","5,285.14","12,819,992,056"
"apr. 27, 2019","5,279.47","5,310.75","5,233.64","5,268.29","5,268.29","13,111,274,675"
"apr. 26, 2019","5,210.30","5,383.63","5,177.37","5,279.35","5,279.35","16,812,108,040"
"apr. 25, 2019","5,466.52","5,542.24","5,181.34","5,210.52","5,210.52","15,330,283,408"
"apr. 24, 2019","5,571.51","5,642.04","5,418.26","5,464.87","5,464.87","17,048,033,399"
"apr. 23, 2019","5,399.37","5,633.80","5,389.41","5,572.36","5,572.36","15,867,308,108"
"apr. 22, 2019","5,312.49","5,422.69","5,280.28","5,399.37","5,399.37","14,601,631,648"
"apr. 21, 2019","5,335.88","5,359.92","5,257.34","5,314.53","5,314.53","13,731,844,223"
"apr. 20, 2019","5,304.16","5,358.49","5,295.88","5,337.89","5,337.89","13,169,647,522"
"apr. 19, 2019","5,298.15","5,336.68","5,233.33","5,303.81","5,303.81","13,780,238,655"
"apr. 18, 2019","5,251.48","5,319.99","5,250.51","5,298.39","5,298.39","13,256,489,918"
"apr. 17, 2019","5,236.14","5,274.28","5,219.21","5,251.94","5,251.94","12,438,480,677"
"apr. 16, 2019","5,066.58","5,238.95","5,055.19","5,235.56","5,235.56","11,618,660,197"
"apr. 15, 2019","5,167.32","5,196.61","5,024.07","5,067.11","5,067.11","12,290,155,061"
"apr. 14, 2019","5,095.76","5,184.02","5,053.57","5,167.72","5,167.72","10,391,952,498"
"apr. 13, 2019","5,088.85","5,127.12","5,061.59","5,096.59","5,096.59","10,823,289,598"
"apr. 12, 2019","5,061.20","5,103.27","4,955.85","5,089.54","5,089.54","13,675,206,312"
"apr. 11, 2019","5,325.08","5,354.23","5,017.30","5,064.49","5,064.49","16,555,616,019"
"apr. 10, 2019","5,204.11","5,421.65","5,193.38","5,324.55","5,324.55","15,504,590,933"
"apr. 09, 2019","5,289.92","5,289.92","5,167.42","5,204.96","5,204.96","14,722,104,361"
"apr. 8, 2019","5,199.84","5,318.84","5,148.21","5,289.77","5,289.77","17,154,113,634"
"apr. 7, 2019","5,062.79","5,235.19","5,050.41","5,198.90","5,198.90","16,655,416,140"
"apr. 6, 2019","5,036.79","5,205.82","4,992.22","5,059.82","5,059.82","16,929,795,194"
"apr. 5, 2019","4,922.81","5,053.51","4,919.49","5,036.68","5,036.68","16,837,325,387"
"apr. 4, 2019","4,971.31","5,063.16","4,836.79","4,922.80","4,922.80","18,251,810,240"
"apr. 3, 2019","4,879.96","5,307.00","4,876.62","4,973.02","4,973.02","22,899,891,582"
"apr. 2, 2019","4,156.92","4,905.95","4,155.32","4,879.88","4,879.88","21,315,047,816"
"apr. 1, 2019","4,105.36","4,164.95","4,096.90","4,158.18","4,158.18","10,157,794,171"
"mar. 31, 2019","4,105.46","4,113.02","4,094.10","4,105.40","4,105.40","9,045,122,443"
"mar. 30, 2019","4,092.14","4,296.81","4,053.91","4,106.66","4,106.66","9,732,688,060"
"mar. 29, 2019","4,068.30","4,113.50","4,034.10","4,098.37","4,098.37","10,918,665,557"
"mar. 28, 2019","4,087.58","4,094.90","4,040.27","4,069.11","4,069.11","9,353,915,899"
"mar. 27, 2019","3,984.24","4,087.07","3,977.81","4,087.07","4,087.07","10,897,131,934"
"mar. 26, 2019","3,969.23","3,985.08","3,944.75","3,985.08","3,985.08","10,707,678,815"
"mar. 25, 2019","4,024.11","4,038.84","3,934.03","3,963.07","3,963.07","10,359,818,883"
"mar. 24, 2019","4,035.16","4,040.70","4,006.19","4,022.17","4,022.17","9,144,851,065"
"mar. 23, 2019","4,022.71","4,049.88","4,015.96","4,035.83","4,035.83","9,578,850,549"
"mar. 22, 2019","4,028.51","4,053.91","4,021.54","4,023.97","4,023.97","9,252,935,969"
"mar. 21, 2019","4,083.95","4,097.36","4,005.15","4,029.33","4,029.33","10,831,212,662"
"mar. 20, 2019","4,070.79","4,089.46","4,031.11","4,087.48","4,087.48","10,175,916,388"
"mar. 19, 2019","4,032.69","4,082.22","4,023.81","4,071.19","4,071.19","9,344,919,956"
"mar. 18, 2019","4,029.97","4,071.56","4,009.12","4,032.51","4,032.51","9,646,954,186"
"mar. 17, 2019","4,047.72","4,054.12","4,006.41","4,025.23","4,025.23","8,221,625,400"
"mar. 16, 2019","3,963.90","4,077.04","3,961.66","4,048.73","4,048.73","9,856,166,973"
"mar. 15, 2019","3,926.66","3,968.54","3,914.02","3,960.91","3,960.91","9,394,210,605"
"mar. 14, 2019","3,905.58","3,946.50","3,901.30","3,924.37","3,924.37","10,480,789,570"
"mar. 13, 2019","3,913.05","3,926.60","3,891.90","3,906.72","3,906.72","9,469,184,841"
"mar. 12, 2019","3,903.76","3,926.89","3,863.56","3,909.16","3,909.16","9,809,887,079"
"mar. 11, 2019","3,953.74","3,966.38","3,889.24","3,905.23","3,905.23","10,125,901,903"
"mar. 10, 2019","3,966.17","3,966.17","3,924.38","3,951.60","3,951.60","9,713,267,607"
"mar. 9, 2019","3,894.55","3,987.24","3,892.39","3,963.31","3,963.31","10,796,103,518"
"mar. 8, 2019","3,913.23","3,950.43","3,875.23","3,901.13","3,901.13","10,638,638,944"
"mar. 7, 2019","3,903.38","3,939.37","3,894.11","3,911.48","3,911.48","9,584,165,519"
"mar. 6, 2019","3,897.08","3,919.51","3,871.46","3,903.94","3,903.94","9,175,291,529"
"mar. 5, 2019","3,759.83","3,903.92","3,745.18","3,896.38","3,896.38","10,174,126,415"
